region,comuna,titulo,fecha,bajada,link,medio,label,score
Metropolitana de Santiago,Melipilla,"Vecinos de la localidad de Culipran, Melipilla ven con preocupación el emplazamiento del proyecto “Cantera Puzolana” del grupo Melón S.A.",2022-10-20,Las mayores preocupaciones de los habitantes de Culipran con la instalación de la cantera: el aumento del tráfico debido a que la Ruta G60,https://www.elciudadano.com/actualidad/vecinos-de-la-localidad-de-culipran-melipilla-ven-con-preocupacion-el-emplazamiento-del-proyecto-cantera-puzolana-del-grupo-melon-s-a/09/21/,elciudadano.com,otros,0.6237201690673828
Metropolitana de Santiago,Melipilla,Deficiencias en el transporte público y perímetro de exclusión en las Provincias de Talagante y Melipilla,2023-05-21,"40 días al año arriba del transporte rural? Parece una exageración, pero es lo que viaja un usuario promedio de Melipilla y Talagante.18 months ago",https://radiojgm.uchile.cl/deficiencias-en-el-transporte-publico-y-perimetro-de-exclusion-en-las-provincias-de-talagante-y-melipilla/,Radio JGM,conflicto ambiental,0.5013926029205322
Metropolitana de Santiago,Melipilla,Seremi de Medio Ambiente visita la comuna de Melipilla y analiza problemas ambientales de la Provincia con Gobernadora Cristina Soto,2016-11-14,"Una visita a la provincia de Melipilla, para analizar diversos problemas ambientales que están afectando a la comunidad, realizó el Seremi",https://mma.gob.cl/seremi-de-medio-ambiente-visita-la-comuna-de-melipilla-y-analiza-problemas-ambientales-de-la-provincia-con-gobernadora-cristina-soto/,mma.gob.cl,conflicto ambiental,0.6258421540260315
Metropolitana de Santiago,Ñuñoa,Sistema frontal: al menos cinco comunas amenazan con acciones legales por masivos cortes de luz en la RM,2024-06-21,Son más de 7 mil las personas en la Región Metropolitana que tras las lluvias de este miércoles tenían interrumpido su servicio eléctrico.5 months ago,https://www.latercera.com/earlyaccess/noticia/sistema-frontal-al-menos-cinco-comunas-amenazan-con-acciones-legales-por-masivos-cortes-de-luz-en-la-rm/5WEDSYCOPFE67OIUEBXFXSGBK4/,La Tercera,otros,0.5957081913948059
Metropolitana de Santiago,Ñuñoa,Suspenden funcionamiento de bodega en Jumbo del Portal Ñuñoa por exposición de trabajadores a altas temperaturas,2024-02-20,Medida se adoptó durante una fiscalización ejecutada debido a denuncias sindicales de esa cadena de supermercados.9 months ago,https://elamerica.cl/2024/02/02/suspenden-funcionamiento-de-bodega-en-jumbo-del-portal-nunoa-por-exposicion-de-trabajadores-a-altas-temperaturas/,Diario El America,otros,0.5306651592254639
Metropolitana de Santiago,Ñuñoa,Contraloría repara contratos de Ñuñoa (RD) con ONG FIMA dirigida por abogado ligado al FA,2023-07-21,La Contraloría General de La República (CGR) formuló reparos al contrato que firmó la Municipalidad de Ñuñoa con la ONG FIMA en el marco de,https://www.nuevopoder.cl/contraloria-repara-contratos-de-nunoa-rd-con-ong-fima-dirigida-por-abogado-ligado-al-fa/,Nuevo Poder,otros,0.5569828748703003
Metropolitana de Santiago,Ñuñoa,Vecinos de Ñuñoa protestan contra proyecto Mall Vivo,2021-08-19,"La manifestación fue anunciada para este jueves, luego que el pasado 19 de julio la Comisión de Evaluación Ambiental Metropolitana (SEA)",https://www.elmostrador.cl/cultura/2021/07/29/vecinos-de-nunoa-protestan-contra-proyecto-mall-vivo/,El Mostrador,otros,0.5305527448654175
Metropolitana de Santiago,Ñuñoa,Proyecto inmobiliario paralizado: ¡Muy bien alcaldesa de Ñuñoa!,2023-01-19,"Según publicaciones de prensa del 4 de enero de 2023, la alcaldesa de Ñuñoa solicitó invalidar la resolución exenta del",https://www.biobiochile.cl/noticias/opinion/tu-voz/2023/01/09/proyecto-inmobiliario-paralizado-muy-bien-alcaldesa-de-nunoa.shtml,BioBioChile,otros,0.6624966859817505
Metropolitana de Santiago,Ñuñoa,Fundamenta y rechazo de megaproyecto en Ñuñoa: “Fue una decisión apurada”,2022-04-20,"El gerente de Arquitectura de Inmobiliaria Fundamenta, Alfredo Palominos, señaló que esperan poder dialogar con las autoridades para",https://www.pauta.cl/negocios/alfredo-palominos-fundamenta-rechazo-megaproyecto-inmobiliario-nunoa,Radio Pauta 100.5,conflicto ambiental,0.5398914217948914
Metropolitana de Santiago,Ñuñoa,¿Qué pasa si no se suelta el agua?: Greenpeace recreó icónicos lugares urbanos sin agua con el fin de graficar la crisis hídrica,2021-04-19,En un escenario donde más de 20 distritos electorales poseen conflictos socio ambientales asociados al agua y en miras a la próxima elección,https://araucanianoticias.cl/2021/qu-pasa-si-no-se-suelta-el-agua-greenpeace-recre-icnicos-lugares-urbanos-sin-agua-con-el-fin-de-graficar-la-crisis-hdrica/0412199279,araucanianoticias.cl,conflicto ambiental,0.6652547717094421
Metropolitana de Santiago,Ñuñoa,"Fundamenta refuta a Municipalidad de Ñuñoa, y acusa “error de cálculo de las horas de luz” en proyecto inmobiliario",2022-07-20,"Por medio de un escrito de siete páginas, ante la Dirección Ejecutiva del Servicio de Evaluación Ambiental (SEA), la Plaza Egaña SpA",https://www.latercera.com/pulso-pm/noticia/fundamenta-refuta-a-municipalidad-de-nunoa-y-acusa-error-de-calculo-de-las-horas-de-luz-en-proyecto-inmobiliario/53RBZDZFC5D2ZOZ4OHOLNKCLUI/,La Tercera,conflicto ambiental,0.5745847821235657
Metropolitana de Santiago,Ñuñoa,Fundamenta presenta reclamación por rechazo a proyecto inmobiliario en Ñuñoa y denuncia “motivos políticos”,2022-06-20,"En su presentación ante la Dirección Ejecutiva del SEA, la compañía denunció que la Coeva RM, institución presidida por la delegada",https://www.latercera.com/pulso/noticia/fundamenta-presenta-reclamacion-por-rechazo-a-proyecto-inmobiliario-en-nunoa-y-denuncia-motivos-politicos/TORJ7OV77VFHRNOJKTSCSK3N7A/,La Tercera,otros,0.6889710426330566
Metropolitana de Santiago,Ñuñoa,La batalla de Fundamenta en la Corte Suprema por millonario proyecto inmobiliario en Plaza Egaña,2022-08-20,"El máximo tribunal del país admitió a trámite los tres recursos de casación que ingresaron Fundamenta, el SEA y vecinos opositores al",https://www.latercera.com/pulso-pm/noticia/la-batalla-de-fundamenta-en-la-corte-suprema-por-millonario-proyecto-inmobiliario-en-plaza-egana/PZNPYUPZ4BGELIS3YZMJKRAOU4/,La Tercera,otros,0.7676123380661011
Metropolitana de Santiago,Padre Hurtado,Cuenta Pública: 2023 registra el mayor número de sentencias dictadas por el Tribunal en reclamos contra la Administración del Estado | Tribunal Ambiental,2024-03-21,El año 2023 marca un hito respecto de las sentencias dictaminadas por el Segundo Tribunal Ambiental en reclamaciones de ilegalidad contra,https://tribunalambiental.cl/cuenta-publica-2023-ceremonia,Tribunal Ambiental |,conflicto ambiental,0.5184709429740906
Metropolitana de Santiago,Padre Hurtado,MOP adjudica concesión de autopista Orbital Sur de Santiago por una inversión de US$539 millones,2024-06-21,SAN BERNARDO.- Hoy fue publicado en el Diario Oficial el Decreto Supremo que adjudica el proyecto concesionado Orbital Sur Santiago a la,https://delh.cl/2024/06/04/mop-adjudica-concesion-de-autopista-orbital-sur-de-santiago-por-una-inversion-de-us539-millones/,El Amanecer de lo Herrera,otros,0.5365444421768188
Metropolitana de Santiago,Padre Hurtado,Solicitan comisión investigadora en el Congreso en contra de Aguas San Isidro por problemas sanitarios y ambientales en distintas comunas del país,2023-07-21,Parlamentarias presentaron una serie de antecedentes que dan cuenta de distintos conflictos en los que se ha visto involucrada la empresa,https://interferencia.cl/articulos/solicitan-comision-investigadora-en-el-congreso-en-contra-de-aguas-san-isidro-por,Interferencia |,conflicto ambiental,0.5007654428482056
Metropolitana de Santiago,Padre Hurtado,Gobernador Orrego convoca Mesa regional para el combate contra los vertederos ilegales,2023-07-21,"Santiago, 29 de junio de 2023.- Más de 880 toneladas de basura y escombros se retiraron del caudal del río Mapocho durante el último sistema",https://www.gobiernosantiago.cl/gobernador-orrego-convoca-mesa-regional-para-el-combate-contra-los-vertederos-ilegales/,Gobierno Regional Metropolitano de Santiago,conflicto ambiental,0.5820212364196777
Metropolitana de Santiago,Padre Hurtado,Camila Musante Müller. Reseñas biográficas parlamentarias,2022-06-20,"Camila Musante Müller (Valdivia, 6 de febrero de 1990). Abogada, Magíster en Derecho Ambiental, y política independiente. Diputada por el 14° Distrito.29 months ago",https://www.bcn.cl/historiapolitica/resenas_biograficas/wiki/Camila_Musante_M%25C3%25BCller,BCN,otros,0.8219242691993713
Metropolitana de Santiago,Padre Hurtado,Plan de Descontaminación en Santiago: ¿cuáles son las comunas más afectadas?,2018-08-17,"La Cisterna, La Granja, La Pintana y Pedro Aguirre Cerda están entre las más perjudicadas por la restricción vehicular permanente a los",https://www.elmostrador.cl/agenda-pais/2018/07/27/plan-de-descontaminacion-en-santiago-cuales-son-las-comunas-mas-afectadas/,El Mostrador,otros,0.616446316242218
Metropolitana de Santiago,Padre Hurtado,Nueva planta de aguas servidas en Quilicura: Vecinos en peligro y humedal desprotegido,2024-10-21,"Esta comuna donde predominan las industrias y los vertederos, ha enfrentado un alarmante deterioro ambiental en las últimas dos décadas.1 week ago",https://www.terram.cl/nueva-planta-de-aguas-servidas-en-quilicura-vecinos-en-peligro-y-humedal-desprotegido/,Fundación Terram,conflicto ambiental,0.805838942527771
Metropolitana de Santiago,Padre Hurtado,El Parque Intercomunal Padre Hurtado en riesgo de perder áreas verdes,2018-09-16,Dos alcaldes de la Municipalidad de Las Condes han mostrado un especial interés por las importantes áreas que comprende el Parque,https://www.ciperchile.cl/2018/08/24/el-parque-intercomunal-padre-hurtado-en-riesgo-de-perder-areas-verdes/,- CIPER Chile,otros,0.6153293251991272
Metropolitana de Santiago,Padre Hurtado,Lampa y Pudahuel son las comunas con más vertederos ilegales en la Región Metropolitana,2023-07-21,"El Gobernador Orrego convocó a una Mesa Regional, a raíz de de la emergencia climática y los desechos de basura.16 months ago",https://www.chicureohoy.cl/actualidad/lampa-y-pudahuel-son-las-comunas-con-mas-vertederos-ilegales-en-la-region-metropolitana/,Chicureo Hoy,otros,0.634319543838501
Metropolitana de Santiago,Padre Hurtado,El Negro Historial de Aguas San Isidro: La Sanitaria vinculada al extesorero del PPD,2023-07-21,La Empresa de Servicios Servicios Sanitarios San Isidro S.A (ESSSI) cuenta con más de 30.000 clientes en 14 concesiones distribuidas en las.16 months ago,https://resumen.cl/articulos/el-negro-historial-de-aguas-san-isidro-la-sanitaria-vinculada-al-extesorero-del-ppd,Resumen.cl,otros,0.5858526825904846
Metropolitana de Santiago,Padre Hurtado,"Depresión, ansiedad e incluso la muerte: los graves efectos de la contaminación atmosférica",2023-02-19,Santiago fue posicionada como una de las ciudades más contaminadas del mundo. El climatólogo Raúl Cordero comenta sobre este impacto y su,https://www.latercera.com/que-pasa/noticia/depresion-ansiedad-e-incluso-la-muerte-los-graves-efectos-de-la-contaminacion-atmosferica/ACN4JCJBKNAPFEY7PCADSMI2OY/,La Tercera,conflicto ambiental,0.6185038089752197
Metropolitana de Santiago,Padre Hurtado,Tribunal Ambiental de Santiago confirma rechazo a construcción de torres habitacionales en Estación Central,2019-02-16,El Tribunal Ambiental de Santiago rechazó la reclamación presentada por inmobiliaria Toro Mazotte 115 S.A. en contra del Servicio de,https://tribunalambiental.cl/sentencia-confirma-rechazo-torres-habitacionales-estacion-central/,Tribunal Ambiental |,conflicto ambiental,0.5578688979148865
Metropolitana de Santiago,Padre Hurtado,Intensa nevazón en Santiago provoca problemas de circulación en el Transantiago y cortes de luz,2017-07-16,"Se han registrado cortes de luz en las comunas de Las Condes, Vitacura, Cerrillos, Providencia, Lo Barnechea, Santiago Centro, Peñalolén,",https://www.elmostrador.cl/noticias/pais/2017/07/15/intensa-nevazon-en-santiago-provoca-problemas-de-circulacion-en-el-transantiago-y-cortes-de-luz/,El Mostrador,conflicto ambiental,0.6547295451164246
Metropolitana de Santiago,Paine,Inmobiliarias amenazan la biodiversidad del Santuario de la Naturaleza Altos de Cantillana,2024-04-21,Proyectos inmobiliarios en la zona de mayor valor ecológico de Altos de Cantillana ponen en riesgo a especies nativas de inigualable valor y,https://laderasur.com/articulo/inmobiliarias-amenazan-la-biodiversidad-del-santuario-de-la-naturaleza-altos-de-cantillana/,Ladera Sur,conflicto ambiental,0.5149199366569519
Metropolitana de Santiago,Paine,MOP adjudica concesión de autopista Orbital Sur de Santiago por una inversión de US$539 millones,2024-06-21,SAN BERNARDO.- Hoy fue publicado en el Diario Oficial el Decreto Supremo que adjudica el proyecto concesionado Orbital Sur Santiago a la,https://delh.cl/2024/06/04/mop-adjudica-concesion-de-autopista-orbital-sur-de-santiago-por-una-inversion-de-us539-millones/,El Amanecer de lo Herrera,otros,0.5365444421768188
Metropolitana de Santiago,Paine,Alianza multisectorial coordina acciones para la valorización de residuos orgánicos en la Región Metropolitana,2024-01-20,"Economía Circular / El 58% de los residuos sólidos municipales en Chile corresponde a orgánicos, es decir, restos de verduras, de frutas,",https://www.paiscircular.cl/economia-circular/alianza-multisectorial-coordina-acciones-para-la-valorizacion-de-residuos-organicos-en-la-region-metropolitana/,País Circular,otros,0.6047115921974182
Metropolitana de Santiago,Paine,"2023, el año del marketing verde",2024-01-20,En un contexto político muy adverso luego de una enorme derrota y en medio de un proceso político Constitucional impuesto cupularmente (que,https://radio.uchile.cl/2024/01/03/2023-el-ano-del-marketing-verde/,Radio Universidad de Chile,otros,0.5039949417114258
Metropolitana de Santiago,Paine,CCU cancela plan para instalar mega planta de bebidas y cervezas en Paine,2014-08-14,Los vecinos de Paine están en pie de guerra contra la megaplanta que la CCU pretende instalar en un predio agrícola.123 months ago,https://www.ciperchile.cl/2014/08/19/ccu-cancela-plan-para-instalar-mega-planta-de-bebidas-y-cervezas-en-paine/,- CIPER Chile,otros,0.508988082408905
Metropolitana de Santiago,Paine,Día Mundial contra la Sequía: Impresionante antes y después de Laguna de Aculeo,2023-06-21,"En el Día Mundial de Lucha contra la Desertificación y la Sequía, Greenpeace Chile graficó la situación en nuestro país con la desaparición",https://radio.uchile.cl/2023/06/18/dia-mundial-contra-la-sequia-impresionante-antes-y-despues-de-laguna-de-aculeo/,Radio Universidad de Chile,otros,0.6336471438407898
Metropolitana de Santiago,Pedro Aguirre Cerda,Plan de Descontaminación en Santiago: ¿cuáles son las comunas más afectadas?,2018-08-17,"La Cisterna, La Granja, La Pintana y Pedro Aguirre Cerda están entre las más perjudicadas por la restricción vehicular permanente a los",https://www.elmostrador.cl/agenda-pais/2018/07/27/plan-de-descontaminacion-en-santiago-cuales-son-las-comunas-mas-afectadas/,El Mostrador,otros,0.616446316242218
Metropolitana de Santiago,Pedro Aguirre Cerda,El mapa de las barricadas que tensionaron las calles de 11 comunas de Santiago,2021-05-19,"Fueron 13 los puntos donde se registraron desórdenes en la Región Metropolitana. En general, se trató de desmanes, pedradas y barricadas,",https://www.latercera.com/earlyaccess/noticia/el-mapa-de-las-barricadas-que-tensionaron-las-calles-de-11-comunas-de-santiago/N3QMRVGQFNBDLEP2DRJKMJCWSQ/,La Tercera,otros,0.7136121392250061
