id_noticia,id_accion_contenciosa,id_conflicto,fecha,link,medio,tipo_medio,region,columna,localidad_accion,periodo,tipo_energia,subtipo_renovable,tipo_conflicto,tipo_accion,tipo_actor_demandante,actor_demandante,tipo_actor_demandado,actor_demandado,bajada
,,,2016-11-14,https://diarioelranco.cl/2016/10/22/nuevo-derrame-de-planta-colun-afecta-al-rio-llollelhue-en-la-union/,Diario El Ranco,,Los Ríos,Río Bueno,,,,,,,,,,,"Según señalan los vecinos el derrame comenzó esta madrugada, en donde veían que un producto blanco salía desde una alcantarilla que está"
,,,2017-12-16,https://www.ecologistasenaccion.org/35629/el-desastre-de-mariana/,Ecologistas en Acción,,Los Ríos,Río Bueno,,,,,,,,,,,"A dos años de la mayor catástrofe ambiental de Brasil. Martin Mantxo, Ekologistak Martxan. Integrante de una delegación internacional a las"
,,,2022-02-18,https://www.latercera.com/que-pasa/noticia/cual-es-el-rio-mas-contaminado-en-chile-muestreo-nacional-de-basura-encontro-178-objetos-por-metro-cuadrado-el-plastico-de-un-solo-uso-lidera-la-lista/SFDEILAUZVEUTDZ234YOG4J4FM/,La Tercera,,Los Ríos,Río Bueno,,,,,,,,,,,"Investigación reveló el estado de éstos frente a la contaminación por basura, señalando que la abundancia se mantiene alta (1,6 objetos por"
,,,2023-11-20,https://www.radiosago.cl/identifican-principales-conflictos-medioambientales-en-osorno-y-la-region-de-los-lagos/,RadioSago,,Los Ríos,Río Bueno,,,,,,,,,,,"Entre los meses de mayo y agosto de 2023 se desarrolló la primera Asamblea Climática Ciudadana en Chile en la Región de Los Lagos,"
,,,2022-01-18,https://mma.gob.cl/los-rios-es-la-tercera-region-del-pais-con-mas-proyectos-adjudicados-del-fondo-de-proteccion-ambiental-2022/,mma.gob.cl,,Los Ríos,Río Bueno,,,,,,,,,,,"Para este año, también hubo una convocatoria especial llamada «Emprendimientos Verdes para Comunidades Indígenas» donde la región registró 1"
,,,2023-07-21,https://www.diarioriobueno.cl/noticia/actualidad/2023/06/preocupacion-sanitaria-tras-desborde-de-vertedero-morrompulli,Diario Río Bueno,,Los Ríos,Río Bueno,,,,,,,,,,,Tras el deslizamiento de basura que se produjo en el vertedero de Morrompulli por el temporal de viento y lluvia que azotó en la región de
,,,2017-03-16,https://www.noticiaslosrios.cl/2017/03/13/rio-bueno-comunidad-indigena-leufu-pilmaiquen-maihue-implementa-sistema-gestion-reduccion-residuos-solidos-domiciliarios/,noticiaslosrios.cl,,Los Ríos,Río Bueno,,,,,,,,,,,"A través de la educación ambiental, talleres y trabajo comunitario, aprendieron a mejorar sus prácticas y encontraron la forma de"
,,,2023-03-21,https://www.elciudadano.com/actualidad/machi-millaray-huichalaf-y-la-lucha-por-defender-los-espacios-sagrados-en-el-rio-pilmaiken/03/08/,elciudadano.com,,Los Ríos,Río Bueno,,,,,,,,,,,Nuevamente se ha activado el conflicto hidroeléctrico de la transnacional Noruega Statkraft que arrojó recientemente a varios heridos en una
,,,2017-05-16,https://resumen.cl/articulos/estudio-alerta-sobre-efectos-de-la-contaminacion-de-pisciculturas-de-salmones-en-rios-chilenos,Resumen.cl,,Los Ríos,Río Bueno,,,,,,,,,,,[resumen.cl] Un reciente estudio alerta que las pisciculturas emplazadas junto a ríos de la Araucanía y la región de Los
,,,2022-01-18,https://www.diariolagoranco.cl/noticia/educacion/2022/01/uss-valdivia-prepara-recorrido-multisensorial-por-los-rios,Diario Lago Ranco,,Los Ríos,Río Bueno,,,,,,,,,,,"Plantean recrear viajes de exploración virtuales a lugares reconocidos por su diversidad y riqueza ecosistémica, proyectados en 360° con la"
,,,2015-01-13,https://www.elciudadano.com/pueblos/autoridades-mapuche-williche-denuncian-violaciones-a-sus-derechos-ancestrales/12/24/,elciudadano.com,,Los Ríos,Río Bueno,,,,,,,,,,,"Los Lonko de la Cuenca del Lago Maiwe y la Cuenca del Lago Ranco, pertenecientes a la Alianza Territorial del Puelwillimapu,"
,,,2017-07-16,https://www.elciudadano.com/medio-ambiente/el-kintuante-un-espiritu-tutelar-mapuche-sitiado-por-represas-noruegas/06/22/,elciudadano.com,,Los Ríos,Río Bueno,,,,,,,,,,,"Estamos ante un conflicto que es mayor. Tiene que ver con la muerte de un pueblo, pues no estamos hablando sólo de tierras.88 months ago"
,,,2019-03-18,https://www.diarioriobueno.cl/noticia/actualidad/2019/03/movimiento-rio-san-pedro-sin-represas-lanzo-emotivo-video-con-testimonios-del-rinihuazo,Diario Río Bueno,,Los Ríos,Río Bueno,,,,,,,,,,,El objetivo es informar a más personas sobre el conflicto que existe en Los Lagos por la instalación de una central hidroeléctrica.68 months ago
,,,2017-04-16,https://www.noticiaslosrios.cl/2017/03/31/declaracion-publica-por-retiro-de-linea-de-alta-tension-neltume-pullinque-esta-es-una-victoria-de-las-comunidades-mapuche-y-organizaciones-socio-ambientales-del-territorio/,noticiaslosrios.cl,,Los Ríos,Río Bueno,,,,,,,,,,,"La Red de Organizaciones Sociales y Ambientales de Panguipulli, frente al desistimiento del proyecto Línea Alta Tensión Neltume – Pullinque"
,,,2010-02-09,https://www.elciudadano.com/pueblos/la-otra-cara-de-la-primera-toma-mapuche-huilliche-en-chile/01/24/,elciudadano.com,,Los Ríos,Río Bueno,,,,,,,,,,,Las voces mapuche huilliche de la cuenca del río Bueno suenan fuerte y nítidas tras los tensos momentos vividos a finales de 2009
,,,2015-07-15,https://www.elciudadano.com/medio-ambiente/organizaciones-ambientalistas-en-picada-contra-nelson-bustos-por-sus-vinculos-con-celulosa-arauco/07/15/,elciudadano.com,,Los Ríos,Río Bueno,,,,,,,,,,,"La nueva máxima autoridad regional de Los Lagos votó a favor de la instalación del ducto de la empresa de los Angelini en Mehuín,"
,,,2024-05-21,https://reportediario.cl/2024/05/05/alerta-en-los-rios-cierre-inminente-de-vertedero-genera-preocupacion-donde-ira-a-parar-la-basura/,El Reporte Diario,,Los Ríos,Río Bueno,,,,,,,,,,,La región de Los Ríos enfrenta una crisis ambiental y sanitaria ante el cierre inminente del vertedero de Morrompulli.6 months ago
,,,2024-09-20,https://diario.uach.cl/a-20-anos-de-desastre-ambiental-en-valdivia-seminario-permitio-compartir-lecciones-y-oportunidades/,Universidad Austral de Chile,,Los Ríos,Valdivia,,,,,,,,,,,Como parte de la implementación del Acuerdo de Escazú se hizo un reconocimiento formal del Estado a los defensores ambientales del
,,,2024-04-21,https://www.paiscircular.cl/opinion/ciudadania-y-comunidad-cientifica-respaldan-la-norma-secundaria-del-rio-valdivia-como-una-herramienta-preventiva-para-la-conservacion-de-la-cuenca/,País Circular,,Los Ríos,Valdivia,,,,,,,,,,,"Las Normas Secundarias de Calidad Ambiental (NSCA) son instrumentos de gestión, que le permiten al Estado establecer límites para los"
,,,2024-09-20,https://www.infobae.com/peru/2024/09/03/contaminacion-minera-en-los-rios-santa-y-tablachaca-a-20-dias-de-reportada-la-emergencia-aun-no-hay-ningun-plan-de-contingencia/,Infobae,,Los Ríos,Valdivia,,,,,,,,,,,"La Dirección Regional de Energía y Minas de Áncash confirmó que la empresa responsable, Tungsteno Málaga del Perú S.A., aún no toma medidas"
,,,2024-05-21,https://www.diariodevaldivia.cl/noticia/actualidad/2024/05/periodistas-de-los-rios-participan-en-la-conferencia-del-dia-mundial-de-la-libertad-de-prensa,Diario de Valdivia,,Los Ríos,Valdivia,,,,,,,,,,,"El evento, que se realizó por primera vez en Chile, estuvo dedicado al periodismo ante la crisis ambiental.6 months ago"
,,,2024-03-21,https://www.elciudadano.com/actualidad/rio-laja-comunidad-la-aguada-de-yumbel-logra-historico-triunfo-judicial-frente-a-poderosa-transnacional-y-su-central-hidroelectrica/02/27/,elciudadano.com,,Los Ríos,Valdivia,,,,,,,,,,,"Los impactos de una central hidroeléctrica vinculada a una transnacional, fueron llevados al Tercer Tribunal Ambiental y recientemente,"
,,,2023-06-21,https://www.ciperchile.cl/2023/06/16/contaminacion-fluvial-en-valdivia/,- CIPER Chile,,Los Ríos,Valdivia,,,,,,,,,,,"Pese al duro balance que en la zona trae el recuerdo del desastre ecológico en el Humedal Río Cruces (2004), la actual contaminación del"
,,,2024-08-21,https://www.infobae.com/peru/2024/08/14/desembalse-de-presa-limon-agudiza-emergencia-ambiental-en-cajamarca-y-lambayeque/,Infobae,,Los Ríos,Valdivia,,,,,,,,,,,"El desembalse de la obra, a cargo de la empresa Novonor bajo el nombre de “Concesionaria Trasvase Olmos”, causa la contaminación de ríos en"
,,,2021-02-17,https://laderasur.com/articulo/la-gran-amenaza-la-cuenca-del-rio-valdivia-central-hidroelectrica-san-pedro/,Ladera Sur,,Los Ríos,Valdivia,,,,,,,,,,,"Un proyecto energético de gran envergadura podría impactar negativamente la cuenca del río Valdivia, generando repercusiones para diversas"
,,,2013-08-13,https://wwf.panda.org/wwf_news/%3F209514/wwfvalorafallocasocelco,Panda.org,,Los Ríos,Valdivia,,,,,,,,,,,"WWF Chile, la organización mundial de conservación, manifiesta su satisfacción respecto a la dictación de un fallo por parte del Juzgado de"
,,,2022-06-20,https://www.munivaldivia.cl/web/index.php/component/content/article/9-noticias/1221-embajada-de-suiza-y-ocho-municipios-de-chile-trabajan-tematicas-medioambientales-desde-valdivia%3FItemid%3D101,Ilustre Municipalidad de Valdivia,,Los Ríos,Valdivia,,,,,,,,,,,*La actividad se realizó en la Sala Región de los Ríos de manera presencial y telemática. También contó con una visita a terreno a la “Feria
,,,2022-10-20,https://www.patagonjournal.com/index.php%3Foption%3Dcom_content%26view%3Darticle%26id%3D4424%253Aaccion-ambiental-colectiva-y-manejo-de-conflictos-el-caso-del-humedal-angachilla-en-valdivia%26catid%3D187%253Aguest-blog%26Itemid%3D340%26lang%3Des,Patagon Journal,,Los Ríos,Valdivia,,,,,,,,,,,Por Dra. Marcela Márquez García Marquez es investigadora postdoctoral en el Centro de Humedales Río Cruces de la Universidad Austral de
,,,2019-02-16,https://www.bbc.com/mundo/noticias-america-latina-47169139,BBC,,Los Ríos,Valdivia,,,,,,,,,,,Por el segundo río más importante de Colombia solo fluye el 20% de su caudal y se señala que la gran responsable de aquello es la represa
,,,2024-06-21,https://www.gob.cl/noticias/entrevista-ministra-maisa-rojas-creado-areas-protegidas-todas-las-regiones/,Gobierno de Chile,,Los Ríos,Valdivia,,,,,,,,,,,La titular del Medio Ambiente señala que la hoja de ruta se centra en combatir la triple crisis ecológica.5 months ago
,,,2024-04-21,https://enlinea.santotomas.cl/actualidad-institucional/vinculacion-con-el-medio/curso-de-vigilantes-ambientales-de-la-ust-se-reune-con-seremi-de-medio-ambiente/288184/,Santo Tomás en Línea,,Los Ríos,Valdivia,,,,,,,,,,,"Publicado por DEC Valdivia el 16/04/2024. Vinculación con el Medio. El Seremi de Medio Ambiente de la Región de los Ríos, dictó una clase en la asignatura"
,,,2024-03-21,https://www.infobae.com/peru/2024/03/03/dos-mil-pobladores-consumen-agua-contaminada-en-lambayeque-detectan-que-tres-ninos-tienen-plomo-en-la-sangre/,Infobae,,Los Ríos,Valdivia,,,,,,,,,,,"Ciudadanos sospechan que mineras están causando contaminación ambiental a la cuenca del río La Leche, utilizada para consumo humano.8 months ago"
,,,2023-06-21,https://www.elciudadano.com/actualidad/comunidad-la-aguada-del-rio-laja-inicia-juicio-contra-transnacional-de-energia-por-danos-ambientales/05/24/,elciudadano.com,,Los Ríos,Valdivia,,,,,,,,,,,Comunidad campesina de la comuna de Yumbel lleva 12 años de lucha ante los impactos causados por central.17 months ago
,,,2024-06-21,https://www.munivaldivia.cl/web/index.php/component/content/article/9-noticias/1924-municipalidad-de-valdivia-recibe-importante-certificacion-ambiental%3FItemid%3D101,Ilustre Municipalidad de Valdivia,,Los Ríos,Valdivia,,,,,,,,,,,"*Durante el proceso de certificación se generó el slogan “Se acelera el cambio climático, Valdivia reacciona rápido”. Hoy lunes 3 de junio,"
,,,2022-08-20,https://laderasur.com/articulo/conociendo-la-historia-ambiental-del-rio-mapocho-el-habitante-mas-antiguo-de-la-ciudad-de-santiago/,Ladera Sur,,Los Ríos,Valdivia,,,,,,,,,,,"Nace en el Cerro El Plomo, en el seno de la cordillera de Los Andes, y serpentea a través de 16 comunas para desembocar, luego de un"
,,,2024-03-21,https://www.infobae.com/peru/2024/03/03/ausencia-del-estado-permite-el-crecimiento-de-mineros-ilegales-en-la-amazonia-denuncian-pueblos-indigenas/,Infobae,,Los Ríos,Valdivia,,,,,,,,,,,"La Nación Wampís, el primer gobierno autónomo indígena del Perú, ha denunciado que actos de hostigamiento, amenazas y abusos sexuales contra"
,,,2022-03-20,https://www.ciperchile.cl/2022/03/02/autoridad-modifica-a-ultima-hora-proyecto-de-norma-ambiental-para-el-rio-valdivia-coincide-con-solicitud-de-celulosa-arauco/,- CIPER Chile,,Los Ríos,Valdivia,,,,,,,,,,,La tramitación de la norma para proteger la cuenca del río Valdivia se inició después del episodio de contaminación que en 2004 provocó una
,,,2024-09-20,https://diario.uach.cl/realizaran-ciclo-conmemorativo-a-20-anos-de-la-crisis-ambiental-en-el-santuario-de-la-naturaleza-carlos-anwandter/,Universidad Austral de Chile,,Los Ríos,Valdivia,,,,,,,,,,,El CEAM UACh ha organizado un ciclo de actividades para recordar y revisar lo sucedido y los desafíos aún pendientes que esta crisis provocó
,,,2024-08-21,https://www.rioenlinea.cl/la-uach-suma-problemas-sma-inicio-procedimiento-sancionatorio-por-excesivos-coliformes-fecales-vertidos-a-rios-de-valdivia/,RioenLinea,,Los Ríos,Valdivia,,,,,,,,,,,"La Superintendencia de Medio Ambiente inició un procedimiento sancionatorio en contra de la Universidad Austral de Chile (SMA),"
,,,2024-03-21,https://www.revistaanfibia.com/corre-corre-inundalos-a-todos/,Revista Anfibia,,Los Ríos,Valdivia,,,,,,,,,,,Una nueva generación de autoras latinoamericanas comparte la preocupación por el ultraje de la naturaleza y lo toman como materia narrable.8 months ago
,,,2019-05-18,https://resumen.cl/articulos/acusan-a-directora-regional-del-sea-en-los-rios-por-conflicto-de-intereses-con-empresas-salmoneras,Resumen.cl,,Los Ríos,Valdivia,,,,,,,,,,,[resumen.cl] Bajo cuestionamiento público se encuentra la actual directora del Servicio de Evaluación Ambiental (SEA) de la
,,,2022-06-20,https://www.radionacional.co/actualidad/medio-ambiente/ninos-ambientalistas-cuidadores-de-los-rios-en-valdivia-antioquia,Radio Nacional de Colombia,,Los Ríos,Valdivia,,,,,,,,,,,"A través de la recolección de basuras en las fuentes hídricas, niños y jóvenes entre los tres y dieciocho años están transformando su"
,,,2022-02-18,https://www.elciudadano.com/actualidad/el-prontuario-social-y-ambiental-de-las-grandes-empresas-de-la-industria-forestal-cmpc-y-arauco/02/04/,elciudadano.com,,Los Ríos,Valdivia,,,,,,,,,,,El efecto negativo de la industria forestal sobre la biodiversidad se suma a otros conflictos en los que esta industria ha estado
,,,2024-08-21,https://www.diariofutrono.cl/noticia/actualidad/2024/08/proyecto-grifo-puso-la-alarma-sobre-la-contaminacion-por-plasticos-en-la-region-de-los-rios,Diario Futrono,,Los Ríos,Valdivia,,,,,,,,,,,Iniciativa buscó llamar la atención sobre el creciente problema generado por el desecho de plástico de un solo uso.3 months ago
,,,2016-03-15,https://www.ciperchile.cl/2016/02/26/plantas-valdivia-y-nueva-aldea-de-celco-arriesgan-clausura-por-graves-faltas-ambientales/,- CIPER Chile,,Los Ríos,Valdivia,,,,,,,,,,,"La tarde del 18 de enero de 2014, en la comuna de San José de la Mariquina, Región de Los Ríos, Héctor Pérez Farías observó con detención el"
,,,2019-04-18,https://verdadabierta.com/contingencia-hidroituango-atrasa-implementacion-acuerdo-paz-valdivia/,VerdadAbierta.com,,Los Ríos,Valdivia,,,,,,,,,,,"A ello se suman conflictos sociales, ambientales y de confrontación armada que frenan el desarrollo de sus pobladores.67 months ago"
,,,2018-06-17,https://latinta.com.ar/2018/06/14/cumbre-wallmapu-patagonia-mapuches-de-chile-y-argentina/,La tinta,,Los Ríos,Valdivia,,,,,,,,,,,Se realizó el encuentro donde participaron más de un centenar de representantes de organizaciones sociales y mapuche vinculados a la defensa
,,,2019-02-16,https://es.mongabay.com/2019/02/hidroituango-impactos-ambientales-rio-cauca/,Mongabay - Conservation News,,Los Ríos,Valdivia,,,,,,,,,,,EPM decidió cerrar antes de lo previsto la segunda compuerta del proyecto y el caudal del río Cauca pasará de cerca de 500 metros cúbicos
,,,2022-08-20,https://lavozdelosquesobran.cl/hoy/posible-conflicto-de-interes-en-superintendencia-del-medio-ambiente-en-proyecto-denunciado-por-afectar-cuenca-de-rio-maullin/04082022,La Voz De Los Que Sobran,,Los Ríos,Valdivia,,,,,,,,,,,Los conflictos socioambientales se suceden. Como el originado por el proyecto inmobiliario residencial Alto Maullín que ilegalmente impactó
,,,2013-10-13,https://portal.sma.gob.cl/index.php/sma-expone-sus-competencias-en-el-v-taller-de-jornadas-australes-de-medio-ambiente-y-derecho-en-la-universidad-austral-del-chile/,Superintendencia Del Medio Ambiente – Gobierno de Chile,,Los Ríos,Valdivia,,,,,,,,,,,En la instancia se dio a conocer el modelo de fiscalización ambiental que se encuentra consagrado en la Ley Orgánica de la Superintendencia.133 months ago
,,,2024-09-20,https://www.infobae.com/peru/2024/09/05/lote-petrolero-192-comunidades-indigenas-acusan-al-minem-de-obstaculizar-acuerdos-para-abordar-crisis-de-salud-y-danos-ambientales/,Infobae,,Los Ríos,Valdivia,,,,,,,,,,,Las comunidades afectadas por la explotación petrolera llevan más de 50 años enfrentando serios problemas de salud y falta de
,,,2021-07-19,https://laderasur.com/articulo/la-lucha-para-proteger-al-rio-san-pedro-de-mega-central-hidroelectrica-el-proyecto-obsoleto-sigue-sumando-rechazos-ad-portas-de-historica-conmemoracion/,Ladera Sur,,Los Ríos,Valdivia,,,,,,,,,,,"En el sur de Chile serpentea el río San Pedro o Wazalafken, el mismo que sustenta a comunidades humanas y una rica biodiversidad,"
